id,text,sentiment,aspect
150,em thấy thầy chỉ giảng cho có .,negative,ky_nang_giang_day
163,chưa chuẩn bị kỹ bài giảng để có thể trả lời các thắc mắc của sinh viên trên lớp .,negative,ky_nang_giang_day
164,cô khá tận tâm cho học sinh .,positive,hanh_vi
166,giảng viên có khả năng truyền đạt kiến thức tốt .,positive,ky_nang_giang_day
168,nghiên cứu khoa học .,neutral,noi_chung
171,chỉ thông báo trên lớp sẽ khó tránh sai sót .,negative,ky_nang_giang_day
176,nói rất nhỏ .,negative,ky_nang_giang_day
180,làm bài tập nhiều mặc dù không hiểu lắm .,negative,bai_tap
186,cô vui tính .,positive,hanh_vi
188,cô chưa có nhiều kênh bài tập cho sinh viên .,negative,bai_tap
210,"vui , hòa đồng , nhiệt tình .",positive,hanh_vi
215,mong thầy và nhà trường xem xét lại những điều em vừa nói .,neutral,de_xuat
220,cách truyền đạt của giáo viên chưa có sức hút đối với sinh viên nhiều cho lắm .,negative,ky_nang_giang_day
222,chưa tiếp thu trọn vẹn .,negative,ky_nang_giang_day
229,có một số buổi không đi dạy .,negative,hanh_vi
231,"có kiến thức nền tảng này , sinh viên có thể học thêm bất kỳ công nghệ cụ thể nào đó dễ dàng , cũng như tiếp thu thay đổi công nghệ mới nhanh chóng .",positive,kien_thuc
234,chưa nhận được gì từ môn học này .,negative,noi_chung
235,"giảng viên không hề giảng dạy , chỉ đưa đề cương rồi thôi .",negative,ky_nang_giang_day
246,dạy khó hiểu quá nhanh .,negative,ky_nang_giang_day
251,giảng viên rất nhiệt tình trong giảng dạy .,positive,hanh_vi
252,slide chuẩn bị chưa tốt .,negative,cung_cap_tai_lieu
258,cô có nhiều hình thức giảng dạy hay .,positive,ky_nang_giang_day
260,thầy đi trễ .,negative,hanh_vi
272,"thầy giảng rất dễ hiểu và thú vị , thu hút .",positive,ky_nang_giang_day
273,hướng dẫn chi tiết về cách thực hành .,positive,ky_nang_giang_day
281,thầy giảng bài hay và hiệu quả !,positive,ky_nang_giang_day
282,giảng viên nhiệt tình vui vẻ .,positive,hanh_vi
290,"nhiệt tình , tân tâm .",positive,hanh_vi
296,"giáo viên vui tính , hòa đồng , nhiệt tình .",positive,hanh_vi
297,cung cấp kiến thức trọng tâm .,positive,kien_thuc
306,thậm chí còn không có bài nào khó bằng các bài trong nội dung của lớp chuyên tin ở các trường cấp 3 .,negative,bai_tap
307,thầy dạy tận tụy và tâm huyết .,positive,hanh_vi
314,cơ mà em học môn này em hiểu colonlove .,positive,kien_thuc
319,giảng viên giảng bài kỹ .,positive,ky_nang_giang_day
321,"nhiệt tình , tâm huyết .",positive,hanh_vi
330,cách dạy sáng tạo .,positive,ky_nang_giang_day
336,cô giảng bài dễ hiểu .,positive,ky_nang_giang_day
345,"thời lượng môn học quá dài , sinh viên cảm thấy mệt mỏi .",negative,chuong_trinh_hoc
346,giảng viên vui tính dễ tương tác với sinh viên .,positive,hanh_vi
352,"mỗi tháng chỉ gặp giảng viên một lần rất khó cho việc học hỏi , hướng dẫn từ giáo viên .",negative,hanh_vi
358,phòng thực hành tốt .,positive,thiet_bi_day_hoc
366,giảng viên tạo cảm hứng cho sinh viên học tập .,positive,hanh_vi
370,thầy wzjwz174 ít cho bài tập về nhà .,negative,bai_tap
371,thầy đôi khi nói hơi khó hiểu .,negative,ky_nang_giang_day
376,thầy yêu cầu quá cao đối với một sinh viên có thể tiếp thu mọi kỹ năng cần truyền đạt vào một đồ án .,negative,bai_tap
378,dễ hiểu đầy đủ .,positive,ky_nang_giang_day
379,điểm .,neutral,cham_diem
383,giải đáp kịp thời những thắc mắc cho sinh viên .,positive,hanh_vi
386,bài tập không cho ví dụ về nhà để xem lại .,negative,bai_tap
391,đầy đủ kiến thức .,positive,kien_thuc
402,tiết học chưa được thu hút .,negative,ky_nang_giang_day
417,"thấy rất hiền , rất chi là hơi trẻ con .",neutral,hanh_vi
418,"giảng dạy hay , dễ hiểu , cuốn hút sinh viên .",positive,ky_nang_giang_day
420,"giảng hơi nhanh , chưa kỹ lắm .",negative,ky_nang_giang_day
423,giáo viên giảng hay dễ hiểu .,positive,ky_nang_giang_day
424,sử dụng phần mềm crack .,negative,noi_chung
425,nhiều khi dạy quá thời gian .,negative,ky_nang_giang_day
435,thầy thiện nhiệt tình .,positive,hanh_vi
438,"âm thanh thầy giảng hơi nhỏ , khó khăn trong việc nghe giảng .",negative,ky_nang_giang_day
440,"sinh viên hỏi , nhận câu trả lời cũng như không hỏi .",negative,hanh_vi
441,"thầy dạy khá nhiệt tình , vui tính .",positive,hanh_vi
445,nhằm giảm thời lượng giảng dạy cũng như sự thú vị khi học môn toán .,negative,ky_nang_giang_day
450,"chú ý giữ sức khỏe , nhất là cổ họng colonsmile .",neutral,noi_chung
453,thầy rất dễ thương .,positive,hanh_vi
460,tạo điều kiện cho sinh viên làm việc nhóm .,positive,ky_nang_giang_day
461,phương pháp dạy chưa hay .,negative,ky_nang_giang_day
462,hay bị về trễ colonsad .,negative,hanh_vi
472,giảng dạy tận tâm .,positive,hanh_vi
477,"vui tính , nhiệt tình .",positive,hanh_vi
479,thẩy wzjwz311 rất vui và nhiệt tình .,positive,hanh_vi
482,phương pháp truyền đạt của giảng viên chưa hiệu quả lắm .,negative,ky_nang_giang_day
484,thầy giúp em biết mạch số là gì .,positive,ky_nang_giang_day
485,có lúc thầy lạc đề .,negative,hanh_vi
486,thầy dạy hơi chậm .,negative,ky_nang_giang_day
498,giáo viên rất nhiệt tình đối với sinh viên .,positive,hanh_vi
502,nhiều lúc thầy vẫn nói lý thuyết nhiều gây nhàm chán .,negative,ky_nang_giang_day
505,luôn đảm bảo giờ giấc trong tiết học .,positive,hanh_vi
508,cô nói hơi nhỏ nên hơi buồn ngủ .,negative,ky_nang_giang_day
509,có lúc dạy khó hiểu .,negative,ky_nang_giang_day
525,thầy dạy rất nhiệt tình với sinh viên .,positive,hanh_vi
530,kể chuyện hay .,positive,ky_nang_giang_day
535,mong muốn giảng viên nào cũng áp dụng như vậy thì quá tốt .,positive,ky_nang_giang_day
543,"thầy dạy tốt , giảng dễ hiểu .",positive,ky_nang_giang_day
544,mở rộng kiến thức nâng cao cho sinh viên .,neutral,kien_thuc
554,thầy không vui tính .,negative,hanh_vi
556,thầy dạy vui vẻ .,positive,hanh_vi
561,tận tình chu đáo .,positive,hanh_vi
566,em xin lỗi nhưng đó là sự thật !,neutral,noi_chung
567,"cô tận tâm , hỗ trợ nhiệt tình .",positive,hanh_vi
569,"phương pháp tư duy cho sinh viên , để sinh viên tự giải quyết các vấn đề .",positive,ky_nang_giang_day
590,thầy khá nhiệt huyết và gần gủi với sinh viên .,positive,hanh_vi
603,"thầy nhiệt tình , vui vẻ .",positive,hanh_vi
615,thầy giảng dạy rất nhiệt tình và vui tính .,positive,hanh_vi
621,"thầy lên lớp không đúng giờ giấc , thường xuyên đi trễ .",negative,hanh_vi
627,"thầy giảng bài kỹ , dễ hiểu !",positive,ky_nang_giang_day
636,nhiệt tình giúp đỡ sinh viên .,positive,hanh_vi
644,điều em hài lòng nhất đó là thầy với tốc độ phù hợp và rất dễ hiễu .,positive,ky_nang_giang_day
662,"giảng dạy tích cực , dễ hiểu .",positive,ky_nang_giang_day
665,không khí lớp học thì không được sôi nổi .,negative,hanh_vi
672,giảng viên giảng dạy theo đúng thời gian môn học .,positive,ky_nang_giang_day
681,giảng dạy tốt .,positive,ky_nang_giang_day
682,"nhiệt tình , cô dễ thương =) .",positive,hanh_vi
684,giảng viên dạy tận tâm nhiệt tình .,positive,hanh_vi
687,"giảng viên hiền lành , nhiệt tình giúp đỡ khá nhiều cho sinh viên khi sinh viên không hiểu bài .",positive,hanh_vi
688,giảng viên rất tận tình !,positive,hanh_vi
702,thầy có cách giảng bài rất hay và dễ hiểu .,positive,ky_nang_giang_day
703,thầy dạy bằng slide bài giảng hơi nhanh .,negative,ky_nang_giang_day
715,rất thích được học cô .,positive,hanh_vi
726,"thầy dạy nhiệt tình , rất hăng hái .",positive,hanh_vi
736,giảng bài khó hiểu .,negative,ky_nang_giang_day
738,thầy rất nhiệt tình với học sinh .,positive,hanh_vi
740,hình như em đăng ký thầy dạy mà thầy dạy mấy buổi người khác dạy mấy buổi thì phải .,negative,noi_chung
743,"thầy giảng rất hay và dễ hiểu , phong cách dạy độc đáo .",positive,ky_nang_giang_day
758,thầy cho khá nhiều bài tập đa dạng .,positive,bai_tap
764,"giảng viên chưa truyền đạt tốt , dạy còn chán , không có sự thu hút trong cách dạy lắm .",negative,ky_nang_giang_day
769,cô giảng có hơi khó hiểu .,negative,ky_nang_giang_day
770,tạo bầu không khí thoải mái cho sinh viên .,positive,hanh_vi
780,thực hành nhiều .,neutral,kinh_nghiem
781,"nhiệt tình với sinh viên , tư tưởng thoải mái .",positive,hanh_vi
801,"cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .",positive,hanh_vi
802,thầy kiểm tra quá nhiều .,negative,bai_tap
812,thầy wzjwz83 rất nhiệt huyết trong việc giảng dạy .,positive,hanh_vi
817,chưa ổn .,negative,noi_chung
819,sử dụng giờ học hiệu quả .,positive,ky_nang_giang_day
831,giảng viên dạy rất dễ hiểu .,positive,ky_nang_giang_day
832,tài liệu cung cấp thiếu .,negative,cung_cap_tai_lieu
859,cá nhân em thấy đôi khi nhìn thầy em cảm thấy hơi sợ sợ .,negative,hanh_vi
861,thầy hướng dẫn thực hành hay .,positive,ky_nang_giang_day
863,"giảng viên nhiệt tình , luôn luôn đến lớp đúng giờ .",positive,hanh_vi
865,giảng viên truyền đạt còn chưa tốt .,negative,ky_nang_giang_day
879,"giảng viên giảng bài hơi nhàm chán , gây cảm giác buồn ngủ , có nhiều chỗ hơi lan man .",negative,ky_nang_giang_day
886,giáo viên rất tận tâm nhiệt tình .,positive,hanh_vi
887,"mong rằng những môn có thực hành , giáo viên nên mở chat box và forum cho sinh viên dễ trao đổi với nhau , cũng như nhanh chóng nhận được lời giải đáp thắc mắc từ giáo viên .",neutral,de_xuat
888,cô dạy quá hay rồi .,positive,ky_nang_giang_day
890,chất lượng môn học phù hợp .,positive,chuong_trinh_hoc
892,có sai nhận sai và sửa đổi khắc phục .,negative,noi_chung
901,chỉ dạy tận tâm .,positive,hanh_vi
904,giảng hơi ít .,negative,ky_nang_giang_day
929,em không có ý kiến về mục này ạ .,neutral,noi_chung
938,lên lớp toàn cho làm paper .,negative,chuong_trinh_hoc
940,giảng viên làm rất tốt trong việc giảng dạy bộ môn thực hành .,positive,ky_nang_giang_day
942,thầy wzjwz199 rất nhiệt tình trong quá trình giảng dạy .,positive,hanh_vi
943,sau kỳ thi giữa kỳ cấu trúc dữ liệu lý thuyết ( chủ yếu là thi về thuật toán sắp xếp ) thì thầy mới cho làm bài tập về các thuật toán sắp xếp .,negative,bai_tap
945,có nghĩ 2 buổi không hề báo trước .,negative,chuong_trinh_hoc
952,cung cấp nhiều bài tập cho sinh viên tham khảo .,neutral,bai_tap
955,thầy hầu như không giải đáp thắc mắc của sinh viên khi bài tập mắc lỗi hoặc có nhưng rất hời hợt .,negative,hanh_vi
957,công bằng .,positive,cham_diem
960,bài giảng hơi khó hiểu .,negative,ky_nang_giang_day
964,giúp chúng em học tập tốt hơn .,positive,noi_chung
966,"thầy dạy rất hay , chi tiết .",positive,ky_nang_giang_day
971,không tập trung vào giảng kiến thức cho học sinh hiểu .,negative,ky_nang_giang_day
972,thật sự rất thất vọng về việc dạy thực hành của thầy !,negative,ky_nang_giang_day
974,thầy dạy lý thuyết được .,positive,ky_nang_giang_day
981,giảng viên lên lớp đầy đủ .,positive,hanh_vi
982,"giảng viên nhiệt tình , hỗ trợ sinh viên tốt .",positive,hanh_vi
987,"vui tính , thân thiện .",positive,hanh_vi
998,có một bạn trong phòng của em học thầy ở học kỳ trước hâm mộ thầy !,neutral,noi_chung
1005,thầy quan tâm sinh viên .,positive,hanh_vi
1007,quá chú trọng vào việc luyện kỹ năng thi toeic .,negative,chuong_trinh_hoc
1050,hướng dẫn nhiệt tình .,positive,hanh_vi
1051,cung cấp kiến thức gần với thực tế .,positive,kien_thuc
1053,"nhiệt tình , quan tâm đến sinh viên .",positive,hanh_vi
1058,thầy bận công tác và thay giảng viên khác mà giảng viên đó dạy không tốt bằng thầy wzjwz292 làm chúng em rất khó nắm bắt kiến thức .,negative,ky_nang_giang_day
1059,tiết học có phần khô chán .,negative,ky_nang_giang_day
1061,"giảng viên tăng cường giải bài tập , giúp sinh viên dễ hiểu bài .",positive,ky_nang_giang_day
1072,giảng viên kém vui vẻ .,negative,hanh_vi
1087,thầy dạy rất sơ sài hầu như chỉ trong slide .,negative,ky_nang_giang_day
1099,thuyết trình trên lớp .,neutral,noi_chung
1100,thầy có kiến thức sâu và rộng .,positive,kien_thuc
1112,dễ thương .,positive,noi_chung
1114,tận tâm gọi những sinh viên không tập trung để trả lời câu hỏi .,positive,hanh_vi
1116,khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng .,neutral,hanh_vi
1124,không hiểu gì khi ngồi nghe trong lớp .,negative,ky_nang_giang_day
1128,hơi căng .,negative,noi_chung
1131,vui vẻ hòa đồng nhiệt tình chỉ bao nhiêu đối với một giáo viên là đủ .,positive,hanh_vi
1137,"thầy dễ tính thoải mái , vui tính , nhiệt tình .",positive,hanh_vi
1140,giảng phần bài tập hơi nhanh .,negative,ky_nang_giang_day
1149,bài tập ở lớp giúp ích rất nhiều cho việc học .,positive,bai_tap
1151,nhiệt tình giúp sinh viên giải đáp thắc mắc .,positive,hanh_vi
1165,giảng dạy chi tiết và thường xuyên ôn lại kiến thức !,positive,ky_nang_giang_day
1167,giảng viên giảng hơi nhanh một số phần .,negative,ky_nang_giang_day
1177,em cảm ơn thầy đã đọc ạ .,positive,hanh_vi
1178,cho nhiều kiến thức bổ ích .,positive,kien_thuc
1184,thầy rất tận tâm và nhiệt tình chỉ dạy sinh viên .,positive,hanh_vi
1189,xin cảm ơn !,positive,noi_chung
1190,môn học tuyệt vời .,positive,chuong_trinh_hoc
1201,cô rất vui và rất gần gũi với học sinh .,positive,hanh_vi
1202,tuy nhiên việc giảng dạy khá chậm .,negative,ky_nang_giang_day
1205,thầy tận tâm và nhiệt tình .,positive,hanh_vi
1211,đầy đủ .,neutral,noi_chung
1226,thầy giảng bài không sát với đề thi .,negative,ky_nang_giang_day
1229,hướng dẫn chu đáo .,positive,ky_nang_giang_day
1233,sự nhiệt huyết của giáo viên .,positive,hanh_vi
1237,giảng viên đôi khi đến lớp muộn .,negative,hanh_vi
1239,thầy trẻ trâu .,negative,hanh_vi
1240,ứng dụng của môn học đó giúp gì cho sinh viên .,neutral,noi_chung
1243,cô dạy rất có tâm .,positive,hanh_vi
1245,tương tác với sinh viên cực kỳ tốt .,positive,hanh_vi
1249,kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới .,negative,kien_thuc
1253,nhiệt tình và tâm huyết .,positive,hanh_vi
1259,cô dạy hơi nhanh nên em không kịp hiểu .,negative,ky_nang_giang_day
1265,cô hay dạy lố giờ .,negative,ky_nang_giang_day
1266,"cô giảng dạy tận tình , luôn quan tâm đến học sinh .",positive,hanh_vi
1270,nhưng mà phòng thực hành hiện tại thì chỉ trang bị máy có 1 gb ram thôi .,negative,thiet_bi_day_hoc
1271,"thầy dạy dễ hiểu , cho nhiều ví dụ sinh động .",positive,ky_nang_giang_day
1275,giảng viên chưa định hướng được mục đích học môn này cho sinh viên .,negative,ky_nang_giang_day
1280,giáo viên giỏi .,positive,hanh_vi
1281,bài tập về nhà khó .,negative,bai_tap
1287,về các ví dụ .,neutral,kinh_nghiem
1296,không có ứng dụng trong thực tế .,negative,kinh_nghiem
1300,"hòa đồng , vui tính .",positive,hanh_vi
1302,giảng viên cho nhiều thử thách hay .,positive,bai_tap
1303,hướng dẫn làm bài tập thực hành cụ thể .,positive,ky_nang_giang_day
1311,có bài soạn cho sinh viên xem trước .,neutral,cung_cap_tai_lieu
1313,chỉ tại em thiếu từ vựng anh văn .,negative,kien_thuc
1315,"chưa sử dụng moodle trong quá trình giảng dạy , nhất là trong việc cung cấp tài liệu học tập .",negative,cung_cap_tai_lieu
1316,cô rất dễ thương .,positive,hanh_vi
1323,đợi các bạn ngồi vào bàn hết cô mới sắp xếp chỗ ngồi nên gây mất thời gian làm bài của sinh viên .,negative,hanh_vi
1333,quá tốt .,positive,noi_chung
1338,giảng bài dễ hiểu chuyên sâu .,positive,ky_nang_giang_day
1344,"giảng viên và giảng viên thực hành dạy môn học cho sinh viên theo hai hướng khác nhau , làm sinh viên rất khó nắm bắt .",negative,ky_nang_giang_day
1352,nên thay đổi các hoạt động khác nhau hoàn toàn .,negative,de_xuat
1362,chả có gì hài lòng .,negative,noi_chung
1367,"giảng viên cập nhật thông tin về bài học thường xuyên , đầy đủ , mới mẻ .",positive,cung_cap_tai_lieu
1371,"giảng viên nhiệt tinh , tâm huyết .",positive,hanh_vi
1388,"thầy dễ thương , nhiệt tình .",positive,hanh_vi
1389,giáo viên truyền đạt được tất cả các nội dung bài học .,positive,ky_nang_giang_day
1397,"giảng dạy khó hiểu , gây áp lực quá nhiều , kéo dài thời gian giảng dạy làm sinh viên không thể ăn trưa .",negative,ky_nang_giang_day
1400,"hòa đồng , vui vẻ và biết tiếp thu ý kiến sinh viên .",positive,hanh_vi
1401,chưa nhiệt tình lắm .,negative,hanh_vi
1402,"giáo viên giảng dạy tốt , phát huy tốt khả năng nghe nói và đọc của sinh viên .",positive,ky_nang_giang_day
1411,có phương phát giảng dạy dễ hiểu .,positive,ky_nang_giang_day
1414,"theo em , tài liệu môn học còn thiếu .",negative,cung_cap_tai_lieu
1425,"khi thi thì thời gian quá ngắn để thực hiện trình bày dù đã nghĩ ra cách giải dạy sinh viên "" làm nhanh những việc dễ "" dạy sinh viên thành "" thợ "" .",negative,noi_chung
1428,có nhiệt huyết trong giảng dạy .,positive,hanh_vi
1429,thầy hay dạy lố giờ sang thời gian ăn trưa .,negative,hanh_vi
1432,phương pháp giảng dạy khá tốt .,positive,ky_nang_giang_day
1437,"thầy đúng giờ giấc , giúp đỡ tốt trong quá trình thực hành .",positive,hanh_vi
1443,nhiệt tình giải đáp mọi thắc mắc của sinh viên .,positive,hanh_vi
1444,cô giảng dạy và chỉ dẫn học sinh rất tận tình .,positive,hanh_vi
1451,cách giảng dạy gây buồn ngủ .,negative,ky_nang_giang_day
1455,làm cho người học bị rối .,negative,ky_nang_giang_day
1456,"cô tận tâm , nhiệt tình .",positive,hanh_vi
1457,hay nhiệt tình .,positive,hanh_vi
1458,sinh viên chịu khó sẽ làm được bài .,neutral,noi_chung
1459,thầy dạy không hiệu quả .,negative,ky_nang_giang_day
1464,"thầy dạy khá hay và chi tiết , dễ tiếp thu .",positive,ky_nang_giang_day
1467,"thầy sử dụng tiếng anh và tiếng việt lẫn lộn , gây khó hiểu .",negative,ky_nang_giang_day
1468,"rất tốt , không có ý kiến .",positive,noi_chung
1469,"thầy nhiệt tình , tâm huyết , đẹp trai .",positive,hanh_vi
1471,lên lớp trễ 5 - 10 phút .,negative,hanh_vi
1480,cô dạy rất nhiệt tình và dễ hiểu .,positive,ky_nang_giang_day
1482,đôi từ tiếng anh em chưa hiểu .,negative,kien_thuc
1486,một số vấn đề cơ bản giảng viên nên lược bớt để không tốn thời gian .,neutral,de_xuat
1487,thái độ rất nhiệt tình .,positive,hanh_vi
1498,"em học cảm thấy hơi khó hiểu , cô dạy hơi nhanh .",negative,ky_nang_giang_day
1503,thầy đến rất đúng giờ .,positive,hanh_vi
1507,"thầy dạy rất hay , ngắn gọn , tổng quát và dễ hiểu .",positive,ky_nang_giang_day
1510,thầy rất giảng rất nhiệt tình .,positive,hanh_vi
1511,thương xuyên ôn tập kiến thức .,positive,kien_thuc
1514,"thầy dạy cực kỳ nhiệt tình , chắc là hơn 10 mấy năm đi học cả phổ thông lẫn đại học mới thấy được thầy dạy nhiệt tình vậy .",positive,hanh_vi
1518,không cứng nhắc trong cách cho điểm .,negative,cham_diem
1525,còn quá ít bài tập .,negative,bai_tap
1535,"giảng viên giảng bài chưa hiệu quả , nhiều sinh viên không hiểu bài .",negative,ky_nang_giang_day
1537,"đồng thời , những câu hỏi thầy đặt ra rất sát và đòi hỏi kiến thức sâu so với bài học .",positive,kien_thuc
1549,thầy không dạy em môn này .,negative,ky_nang_giang_day
1552,lớp học quá đông nên rất nóng .,negative,thiet_bi_day_hoc
1559,kiến thức giảng rất khó hiểu .,negative,kien_thuc
1561,thực hành đầy đủ .,positive,kinh_nghiem
1571,"đứng lớp đúng giờ , giải đáp mọi thắc mắc của sinh viên , nhiệt tình .",positive,hanh_vi
1574,"thầy nghỉ nhiều quá , làm tụi em cũng nghỉ theo .",negative,hanh_vi
1577,có nắm được lý thuyết của môn học .,positive,kien_thuc
1579,rất nản .,negative,noi_chung
1588,"cảnh cáo sinh viên đi trễ nhưng giảng viên đi trễ , thường xuyên vắng dạy không có lý do không có thông báo , gây bức xúc , hao tốn thời gian , phí đi lại của sinh viên .",negative,hanh_vi
1593,dạy nói quá lan man làm chi sinh viên không tập trung .,negative,ky_nang_giang_day
1600,"giảng dạy cứng nhắc , áp đặp , không thu hút , gò bó sinh viên .",negative,ky_nang_giang_day
1603,em thấy học vậy cũng được rồi .,neutral,noi_chung
1610,thầy rất vui .,positive,hanh_vi
1611,gần gủi với sinh viên .,positive,hanh_vi
1614,khá tận tình .,positive,hanh_vi
1616,"giảng viên nhiệt tình , đúng giờ .",positive,hanh_vi
1619,thầy dạy hiểu bài .,positive,ky_nang_giang_day
1620,"thầy hay hát vu vơ , nghe cũng hay nhưng cũng rất buồn cười .",negative,hanh_vi
1623,cô không đăng slide bài học lên trước mà chỉ đăng sau khi đã học xong vì thế khi không hiểu thì không có slide để đọc lại .,negative,cung_cap_tai_lieu
1627,"thầy thường xuyên đi trễ , có tuần thì trễ 30 - 45 phút , có một tuần trễ tận 1 tiếng ( lúc này sinh viên đã ra về ) .",negative,hanh_vi
1628,báo nghỉ không rõ ràng .,negative,noi_chung
1629,không truyền được cảm hứng học tập .,negative,ky_nang_giang_day
1632,có tương tác với sinh viên .,positive,hanh_vi
1640,deadline các bài tập thực hành không cố định .,negative,bai_tap
1652,tạo điều kiện cho sinh viên .,neutral,noi_chung
1656,đôi khi còn giảng dạy khô cứng .,negative,ky_nang_giang_day
1663,được giảng viên hướng dẫn cụ thể dễ hiểu .,positive,ky_nang_giang_day
1664,giảng viên ít giảng sâu về các ví dụ .,negative,ky_nang_giang_day
1678,"cô dễ thương , giải đáp thắc mắc tận tình .",positive,hanh_vi
1680,giáo viên để sinh viên tự học nhiều hơn .,neutral,ky_nang_giang_day
1681,cô dạy tốt truyền đạt hay dễ hiểu .,positive,ky_nang_giang_day
1684,"giảng viên đến lớp trễ , thường xuyên vắng nhưng không báo trước .",negative,hanh_vi
1690,em rất thích cô .,positive,hanh_vi
1698,thầy dạy rất trầm .,negative,ky_nang_giang_day
1699,thầy dạy ứng dụng thực tế nên rất dễ hiểu .,positive,ky_nang_giang_day
1700,sinh viên được được thuyết trình nhưng thật sự chưa hiểu quả .,negative,bai_tap
1705,"thầy tâm lý , dạy hay .",positive,ky_nang_giang_day
1708,kiến thức của cô chuyên sâu .,positive,kien_thuc
1715,vui vẻ .,positive,noi_chung
1726,"nhiệt tình , vui tính .",positive,hanh_vi
1728,"nhiệt tình , gần gũi sinh viên .",positive,hanh_vi
1730,thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành .,positive,hanh_vi
1739,thân thiện với sinh viên .,positive,hanh_vi
1746,hoàn toàn không hài lòng với cách đánh giá của thầy .,negative,cham_diem
1749,giảng viên trợ giúp nhiệt tình .,positive,hanh_vi
1763,đủ tài liệu .,positive,cung_cap_tai_lieu
1765,viết quá nhiều .,negative,bai_tap
1767,thầy thường xuyên cho nghỉ trước khi kết thúc giờ học .,negative,hanh_vi
1771,giảng dạy tích cực .,positive,ky_nang_giang_day
1772,"sự hướng dẫn thực hành tận tâm , nhiệt tình .",positive,hanh_vi
1773,hy vọng học kỳ tới thầy có thể kết thúc buổi học đúng giờ .,neutral,de_xuat
1786,sử dụng hiệu quả thời gian lên lớp .,neutral,noi_chung
1787,"sự nhiệt tình , tận tâm của giảng viên .",positive,hanh_vi
1788,dạy chi tiết .,positive,ky_nang_giang_day
1793,điều đó dẫn đến nhiều sinh viên cũng sẽ phát âm như vậy .,negative,ky_nang_giang_day
1798,cô giảng còn hơi khó hiểu .,negative,ky_nang_giang_day
1799,khả năng truyền đạt tốt .,positive,ky_nang_giang_day
1806,"đa số giảng sơ sài , chủ yếu là lước qua .",negative,ky_nang_giang_day
1808,"yêu cầu đối với sinh viên cao , nhưng lại không đáp ứng cho sinh viên những kiến thức cần thiết .",negative,kien_thuc
1811,làm việc nhóm nhiều .,neutral,bai_tap
1817,có bài tập cuối giờ .,neutral,bai_tap
1822,em rất hài lòng về phương pháp giảng dạy của thầy ạ .,positive,ky_nang_giang_day
1823,cô wzjwz6 rất nhiệt tình .,positive,hanh_vi
1824,giảng viên rất có tâm huyết .,positive,hanh_vi
1825,tất cả các hoạt động trên lớp .,neutral,noi_chung
1826,sự tận tình đối với học viên .,positive,hanh_vi
1827,đến lớp dúng giờ !,positive,hanh_vi
1831,thầy vui tính và thân thiện với sinh viên .,positive,hanh_vi
1847,thầy dạy rất dễ hiểu sinh động .,positive,ky_nang_giang_day
1848,em không thích cách giảng dạy của thầy wzjwz86 cho lắm .,negative,ky_nang_giang_day
1855,giảng viên nghỉ 3 ngày không có lý do .,negative,hanh_vi
1857,chưa giúp sinh viên có thể làm việc nhóm với nhau .,negative,ky_nang_giang_day
1865,không nắm vững được kiến thức môn học .,negative,kien_thuc
