id,text,sentiment,aspect
47,"cô lên lớp đúng giờ , giảng bài rất dễ hiểu cho sinh viên .",positive,ky_nang_giang_day
47,"cô lên lớp đúng giờ , giảng bài rất dễ hiểu cho sinh viên .",positive,hanh_vi
48,"những thông tin cần thiết như doubledot thời gian dealine , cách nộp bài thường không dặn lớp thực hành thứ hai .",negative,bai_tap
48,"những thông tin cần thiết như doubledot thời gian dealine , cách nộp bài thường không dặn lớp thực hành thứ hai .",negative,cung_cap_tai_lieu
49,"thầy nhiệt tình , dễ chịu .",positive,hanh_vi
50,"giảng viên chưa đi sâu vào bản chất của vấn đề , em chỉ học thôi mà không biết bản chất của nó là gì nó có ứng dụng gì sau này cho chuyên nghành của em .",negative,ky_nang_giang_day
50,"giảng viên chưa đi sâu vào bản chất của vấn đề , em chỉ học thôi mà không biết bản chất của nó là gì nó có ứng dụng gì sau này cho chuyên nghành của em .",negative,kinh_nghiem
50,"giảng viên chưa đi sâu vào bản chất của vấn đề , em chỉ học thôi mà không biết bản chất của nó là gì nó có ứng dụng gì sau này cho chuyên nghành của em .",negative,kien_thuc
51,đặc biệt hơn là thầy đã bỏ rất nhiều công sức trong việc ra bài tập và chấm điểm một cách rõ ràng và minh bạch .,positive,hanh_vi
51,đặc biệt hơn là thầy đã bỏ rất nhiều công sức trong việc ra bài tập và chấm điểm một cách rõ ràng và minh bạch .,positive,bai_tap
51,đặc biệt hơn là thầy đã bỏ rất nhiều công sức trong việc ra bài tập và chấm điểm một cách rõ ràng và minh bạch .,positive,cham_diem
52,cô rất nhiệt tình và tận dụng tốt thời gian .,positive,hanh_vi
53,"giảng viên tận tâm , nhiệt huyết trong giảng dạy .",positive,hanh_vi
54,"thầy nhiệt tình , gần gũi .",positive,hanh_vi
55,"giảng viên tận tâm , giảng dễ hiểu , dễ tiếp thu .",positive,ky_nang_giang_day
55,"giảng viên tận tâm , giảng dễ hiểu , dễ tiếp thu .",positive,hanh_vi
56,tạo ra sự cạnh tranh trong mỗi buổi thực hành .,neutral,kinh_nghiem
57,bài tập và có code tham khảo .,positive,bai_tap
57,bài tập và có code tham khảo .,positive,cung_cap_tai_lieu
58,"cần nâng cấp hệ thống wifi , vì khi vào phòng thực hành , sinh viên không thể truy cập internet , buộc phải xin phép ra ngoài để làm bài .",negative,thiet_bi_day_hoc
58,"cần nâng cấp hệ thống wifi , vì khi vào phòng thực hành , sinh viên không thể truy cập internet , buộc phải xin phép ra ngoài để làm bài .",neutral,de_xuat
59,tài liệu không chi tiết lắm .,negative,cung_cap_tai_lieu
60,"tận tâm , nhiệt tình , vui tính , dễ gần với sinh viên .",positive,hanh_vi
61,thầy dạy rất hay và nhiệt tình .,positive,ky_nang_giang_day
61,thầy dạy rất hay và nhiệt tình .,positive,hanh_vi
62,"thầy dạy không đúng giờ , không hướng dẫn sinh viên thực hành .",negative,ky_nang_giang_day
62,"thầy dạy không đúng giờ , không hướng dẫn sinh viên thực hành .",negative,kinh_nghiem
62,"thầy dạy không đúng giờ , không hướng dẫn sinh viên thực hành .",negative,hanh_vi
63,giúp đỡ học sinh quá ít .,negative,hanh_vi
64,cô dạy buồn ngủ quá .,negative,ky_nang_giang_day
65,nên kinh mong nội dung môn học được giảm tải cho phù hợp hơn với đặc thù của một trường công nghệ thông tin .,negative,chuong_trinh_hoc
65,nên kinh mong nội dung môn học được giảm tải cho phù hợp hơn với đặc thù của một trường công nghệ thông tin .,neutral,de_xuat
66,thầy tận tình vui tính .,positive,hanh_vi
67,cô lại kiểu khó tính nữa .,negative,hanh_vi
68,tạo hứng thú cho sinh viên .,positive,ky_nang_giang_day
69,cô giảng hay cuốn hút và truyền đạt dễ hiểu .,positive,ky_nang_giang_day
70,có hứng thú học .,positive,noi_chung
71,ôn tập đúng theo thầy nhưng không biết cuối kỳ được mấy điểm .,neutral,bai_tap
71,ôn tập đúng theo thầy nhưng không biết cuối kỳ được mấy điểm .,negative,cham_diem
72,"giảng viên hướng dẫn cụ thể , chi tiết .",positive,ky_nang_giang_day
73,giáo trình quá ít và nội dung không khác nhau là mấy .,negative,cung_cap_tai_lieu
73,giáo trình quá ít và nội dung không khác nhau là mấy .,negative,chuong_trinh_hoc
74,"giáo viên nghỉ dạy liên tục , cuối học kỳ lại tăng học bù , những tiết học bù đó đã ảnh hưởng đến những đồ án , và trễ deadline .",negative,hanh_vi
74,"giáo viên nghỉ dạy liên tục , cuối học kỳ lại tăng học bù , những tiết học bù đó đã ảnh hưởng đến những đồ án , và trễ deadline .",negative,bai_tap
75,"giáo viên lúc dạy lúc không , không dạy cũng không thông báo , sinh viên tốn thời gian , công sức , tiền bạc rồi ngồi đợi và đi về .",negative,ky_nang_giang_day
75,"giáo viên lúc dạy lúc không , không dạy cũng không thông báo , sinh viên tốn thời gian , công sức , tiền bạc rồi ngồi đợi và đi về .",negative,hanh_vi
76,"cần có một phòng máy tốt hơn , hiện đại hơn .",negative,thiet_bi_day_hoc
76,"cần có một phòng máy tốt hơn , hiện đại hơn .",negative,de_xuat
77,thầy nên cho làm bài tập tương tự nhau nhiều hơn một vài bài để tránh tình trạng quên hoặc các dạng tựa nhau nhưng hơi khác cách làm .,negative,bai_tap
77,thầy nên cho làm bài tập tương tự nhau nhiều hơn một vài bài để tránh tình trạng quên hoặc các dạng tựa nhau nhưng hơi khác cách làm .,neutral,de_xuat
78,"không ngờ môn này lại chán đến như vậy , không học được gì từ môn này , thầy dạy chán kinh khủng , hay đi trễ từ 30 - 45 phút , không nhiệt tình .",negative,ky_nang_giang_day
78,"không ngờ môn này lại chán đến như vậy , không học được gì từ môn này , thầy dạy chán kinh khủng , hay đi trễ từ 30 - 45 phút , không nhiệt tình .",negative,hanh_vi
78,"không ngờ môn này lại chán đến như vậy , không học được gì từ môn này , thầy dạy chán kinh khủng , hay đi trễ từ 30 - 45 phút , không nhiệt tình .",negative,kien_thuc
79,giảng viên đánh giá sai điểm và năng lực của học sinh .,negative,cham_diem
80,không đáp ứng được đề cương môn học đề ra .,negative,chuong_trinh_hoc
81,thầy nên hướng dẫn thực hành nhiều hơn .,negative,ky_nang_giang_day
81,thầy nên hướng dẫn thực hành nhiều hơn .,negative,kinh_nghiem
81,thầy nên hướng dẫn thực hành nhiều hơn .,negative,de_xuat
82,"giảng viên thân thiện , quan tâm tới sinh viên .",positive,hanh_vi
83,"môn lập trình hướng đối tượng nên cập nhật thêm những nội dung mới , dễ hiểu và giảng giải cụ thể hơn .",negative,ky_nang_giang_day
83,"môn lập trình hướng đối tượng nên cập nhật thêm những nội dung mới , dễ hiểu và giảng giải cụ thể hơn .",negative,chuong_trinh_hoc
83,"môn lập trình hướng đối tượng nên cập nhật thêm những nội dung mới , dễ hiểu và giảng giải cụ thể hơn .",neutral,de_xuat
84,"giáo viên nhiệt tình , tâm huyết , khả năng truyền đạt tốt .",positive,ky_nang_giang_day
84,"giáo viên nhiệt tình , tâm huyết , khả năng truyền đạt tốt .",positive,hanh_vi
85,thầy dạy rất tốt và nhiệt tình .,positive,ky_nang_giang_day
85,thầy dạy rất tốt và nhiệt tình .,positive,hanh_vi
86,"cô nói hơi nhỏ , nếu lớp ồn sẽ khó nghe .",negative,ky_nang_giang_day
87,"bài tập cô đưa ra nhiều , và khó tìm hiểu , với kiến thực hiện tại của sinh viên thì khó có thể tìm hiểu và làm tốt bài tập cô ra .",negative,bai_tap
88,bài tập và hoạt động nhóm còn ít .,negative,bai_tap
89,"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , sinh viên nắm bắt kiến thức ngay trên lớp .",positive,ky_nang_giang_day
89,"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , sinh viên nắm bắt kiến thức ngay trên lớp .",positive,hanh_vi
89,"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , sinh viên nắm bắt kiến thức ngay trên lớp .",positive,kien_thuc
90,cô hướng dẫn thực hành khá đầy đủ .,positive,ky_nang_giang_day
91,được học nhiều kinh nghiệm từ thầy wzjwz163 .,positive,kinh_nghiem
92,"kiến thức của thầy rất tốt , bảo đảm giờ lên lớp .",positive,hanh_vi
92,"kiến thức của thầy rất tốt , bảo đảm giờ lên lớp .",positive,kien_thuc
93,hiện tại em chưa thấy tác dụng gì nhiều khi học môn này .,negative,kien_thuc
94,cải thiện lại cơ sở vật chất máy chiếu trong phòng học .,negative,thiet_bi_day_hoc
94,cải thiện lại cơ sở vật chất máy chiếu trong phòng học .,negative,de_xuat
95,dạy không phù hợp với cách học của em .,negative,ky_nang_giang_day
96,giải thích nội dung mới rõ ràng .,positive,ky_nang_giang_day
97,lớp học quá đông !,negative,thiet_bi_day_hoc
98,"môn căn bản mà thầy không dạy cho sinh viên kỹ , gây không hiểu , mất căn bản .",negative,ky_nang_giang_day
99,"giảng viên chưa cho bài tập về nhà để sinh viên làm nên cho 5 bài mỗi chương , không cần chữa chỉ cần đáp án .",negative,bai_tap
99,"giảng viên chưa cho bài tập về nhà để sinh viên làm nên cho 5 bài mỗi chương , không cần chữa chỉ cần đáp án .",neutral,chuong_trinh_hoc
99,"giảng viên chưa cho bài tập về nhà để sinh viên làm nên cho 5 bài mỗi chương , không cần chữa chỉ cần đáp án .",neutral,de_xuat
100,"mà hiện tại trường ta chưa có , đây là thiệt thòi lớn đối với tụi em .",negative,noi_chung
101,tôi cảm thấy giảng viên dạy rất tốt .,positive,ky_nang_giang_day
102,"không biết thầy nào dạy chính thức , mà học thường nghỉ không thông báo trước để sinh viên đứng chờ sắp hết tiết rồi tự về nhiều lần .",negative,hanh_vi
103,cần có sự tương tác giữa giảng viên và sinh viên nhiều hơn .,negative,hanh_vi
103,cần có sự tương tác giữa giảng viên và sinh viên nhiều hơn .,negative,de_xuat
104,giảng viên thân thiện nhiệt tình cởi mở .,positive,hanh_vi
105,"giáo viên có mời các công ty về trình bày , giúp sinh viên cập nhật kiến thức thực tiễn .",positive,ky_nang_giang_day
105,"giáo viên có mời các công ty về trình bày , giúp sinh viên cập nhật kiến thức thực tiễn .",positive,kinh_nghiem
105,"giáo viên có mời các công ty về trình bày , giúp sinh viên cập nhật kiến thức thực tiễn .",positive,kien_thuc
106,coi lại thái độ giảng viên thực hành .,negative,hanh_vi
107,"giảng viên nhiệt tình , giải nhiều bài tập .",positive,ky_nang_giang_day
107,"giảng viên nhiệt tình , giải nhiều bài tập .",positive,hanh_vi
108,bài giảng của thầy rất nhiệt tình .,positive,hanh_vi
109,"môn học chưa thực tiễn , chưa thu hút sinh viên .",negative,kinh_nghiem
109,"môn học chưa thực tiễn , chưa thu hút sinh viên .",negative,chuong_trinh_hoc
110,dạy hơi nhanh !,negative,ky_nang_giang_day
111,ít làm bài tập .,negative,bai_tap
112,"giảng bài kém thu hút , vị trí đứng giảng không hợp lý , ôn tập cuối kỳ còn chưa tập trung vào vấn đề .",negative,ky_nang_giang_day
112,"giảng bài kém thu hút , vị trí đứng giảng không hợp lý , ôn tập cuối kỳ còn chưa tập trung vào vấn đề .",negative,chuong_trinh_hoc
113,"giảng viên nhiệt tình , bài giảng thu hút .",positive,ky_nang_giang_day
113,"giảng viên nhiệt tình , bài giảng thu hút .",positive,hanh_vi
114,"nhờ thầy và giảng viên lý thuyết , em đã hiểu rõ về môn này rất nhiều !",positive,ky_nang_giang_day
114,"nhờ thầy và giảng viên lý thuyết , em đã hiểu rõ về môn này rất nhiều !",positive,kien_thuc
115,môn này khá trừu tượng nên mong thầy có nhiều liên tưởng tới thực tiễn hơn để chúng em có thể hiểu .,negative,ky_nang_giang_day
115,môn này khá trừu tượng nên mong thầy có nhiều liên tưởng tới thực tiễn hơn để chúng em có thể hiểu .,negative,kinh_nghiem
115,môn này khá trừu tượng nên mong thầy có nhiều liên tưởng tới thực tiễn hơn để chúng em có thể hiểu .,neutral,de_xuat
116,cần thêm nhiều tài liệu cho sinh viên .,negative,cung_cap_tai_lieu
116,cần thêm nhiều tài liệu cho sinh viên .,negative,de_xuat
117,bài tập trên lớp .,neutral,bai_tap
118,tăng số tiết dạy lên để sinh viên có nhiều cơ hội hỏi đáp thắc mắc về môn học .,neutral,chuong_trinh_hoc
118,tăng số tiết dạy lên để sinh viên có nhiều cơ hội hỏi đáp thắc mắc về môn học .,neutral,de_xuat
119,thầy nhiệt tình dễ hiểu .,positive,ky_nang_giang_day
119,thầy nhiệt tình dễ hiểu .,positive,hanh_vi
120,thực hành và lý thuyết nên dạy song song .,neutral,ky_nang_giang_day
120,thực hành và lý thuyết nên dạy song song .,neutral,chuong_trinh_hoc
120,thực hành và lý thuyết nên dạy song song .,neutral,de_xuat
121,giảng viên dạy nhanh .,negative,ky_nang_giang_day
122,bài tập trên lớp nên được giới thiệu ngay từ đầu tiết học để học sinh không tốn thời gian đọc đề cũng như có thể suy nghĩ cách giải cùng lúc với việc nghe giảng .,neutral,bai_tap
122,bài tập trên lớp nên được giới thiệu ngay từ đầu tiết học để học sinh không tốn thời gian đọc đề cũng như có thể suy nghĩ cách giải cùng lúc với việc nghe giảng .,neutral,de_xuat
123,giảng viên cho bài tập hay .,positive,bai_tap
124,cập nhật bài tập mới .,negative,bai_tap
124,cập nhật bài tập mới .,neutral,de_xuat
125,"lên lớp ai làm việc người ấy , thầy không có giảng gì thêm .",negative,ky_nang_giang_day
126,"tận tâm , nhiệt tình , quan tâm đến sinh viên .",positive,hanh_vi
127,phản hồi giải đáp thắc mắc cho sinh viên .,neutral,hanh_vi
128,dạy quá nhanh .,negative,ky_nang_giang_day
129,mong ban thiết bị sớm khắc phục ạ !,negative,thiet_bi_day_hoc
129,mong ban thiết bị sớm khắc phục ạ !,negative,de_xuat
130,môn này cần làm đề tài để áp dụng lý thuyết vào thực tiễn mà trên lớp chỉ học một đống lý thuyết và hiếm ai nhớ đa số khá buồn ngủ khi lên lớp .,negative,ky_nang_giang_day
130,môn này cần làm đề tài để áp dụng lý thuyết vào thực tiễn mà trên lớp chỉ học một đống lý thuyết và hiếm ai nhớ đa số khá buồn ngủ khi lên lớp .,negative,kinh_nghiem
130,môn này cần làm đề tài để áp dụng lý thuyết vào thực tiễn mà trên lớp chỉ học một đống lý thuyết và hiếm ai nhớ đa số khá buồn ngủ khi lên lớp .,negative,chuong_trinh_hoc
130,môn này cần làm đề tài để áp dụng lý thuyết vào thực tiễn mà trên lớp chỉ học một đống lý thuyết và hiếm ai nhớ đa số khá buồn ngủ khi lên lớp .,neutral,de_xuat
131,"giảng viên nên đổi mới phương pháp giảng dạy , tránh thô cứng , không hấp dẫn sinh viên .",negative,ky_nang_giang_day
131,"giảng viên nên đổi mới phương pháp giảng dạy , tránh thô cứng , không hấp dẫn sinh viên .",negative,de_xuat
132,"nhiệt tình , tạo cách chủ động cho học sinh tiếp cận với môn học và tham gia các chương trình phong trào liên quan để nâng cao kỹ năng .",positive,ky_nang_giang_day
132,"nhiệt tình , tạo cách chủ động cho học sinh tiếp cận với môn học và tham gia các chương trình phong trào liên quan để nâng cao kỹ năng .",positive,hanh_vi
133,"cô dạy rất tận tình , dễ hiểu .",positive,ky_nang_giang_day
133,"cô dạy rất tận tình , dễ hiểu .",positive,hanh_vi
134,không đáp ứng được nhu cầu của sinh viên .,negative,chuong_trinh_hoc
135,thầy rất nhiệt tình với chúng em và điều này làm em rất hài lòng .,positive,hanh_vi
136,cách giảng dạy của thầy rất hay và có phần dễ hiễu .,positive,ky_nang_giang_day
137,"nhiệt tình , dễ thương .",positive,hanh_vi
138,không hướng dẫn đồ án .,negative,ky_nang_giang_day
139,em xin đề nghị nhà trường nên bổ sung tài liệu về môn học và cập nhật nội dung .,negative,cung_cap_tai_lieu
139,em xin đề nghị nhà trường nên bổ sung tài liệu về môn học và cập nhật nội dung .,neutral,de_xuat
140,"chép bài rất nhiều , lãng phí thời gian nghe giảng .",negative,ky_nang_giang_day
140,"chép bài rất nhiều , lãng phí thời gian nghe giảng .",negative,bai_tap
141,"em không học thầy wzjwz178 kỳ này , giáo viên thực hành có 2 người nên có lẽ daa nhầm .",negative,noi_chung
142,đề thi môn dài sinh viên làm không đủ thời gian .,negative,bai_tap
143,cho làm nhiều bài test .,negative,bai_tap
144,theo em thì nên thi phòng máy nào có visual 2013 trở lên .,neutral,thiet_bi_day_hoc
144,theo em thì nên thi phòng máy nào có visual 2013 trở lên .,neutral,de_xuat
145,cần thêm nhiều tài liệu cho môn học .,negative,cung_cap_tai_lieu
145,cần thêm nhiều tài liệu cho môn học .,neutral,de_xuat
146,thầy giảng dạy tốt .,positive,ky_nang_giang_day
147,mong thầy có thể hướng dẫn cách cụ thể nhất cho những bài khó .,negative,ky_nang_giang_day
147,mong thầy có thể hướng dẫn cách cụ thể nhất cho những bài khó .,neutral,de_xuat
148,thầy cần cho bài tập và hướng dẫn nhiều hơn .,negative,ky_nang_giang_day
148,thầy cần cho bài tập và hướng dẫn nhiều hơn .,negative,bai_tap
148,thầy cần cho bài tập và hướng dẫn nhiều hơn .,negative,de_xuat
149,"giáo viên lên lớp đúng giờ , giảng bài sôi động .",positive,ky_nang_giang_day
149,"giáo viên lên lớp đúng giờ , giảng bài sôi động .",positive,hanh_vi
150,em thấy thầy chỉ giảng cho có .,negative,ky_nang_giang_day
151,cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .,negative,cung_cap_tai_lieu
151,cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .,negative,chuong_trinh_hoc
151,cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .,negative,de_xuat
152,"thầy nói chuyện với sinh viên rất tự nhiên , chia sẻ kinh nghiệm thực tế .",positive,kinh_nghiem
152,"thầy nói chuyện với sinh viên rất tự nhiên , chia sẻ kinh nghiệm thực tế .",positive,hanh_vi
153,dạy theo sát chương trình .,neutral,ky_nang_giang_day
153,dạy theo sát chương trình .,neutral,chuong_trinh_hoc
154,cung cấp thêm trang thiết bị phục vụ nhu cầu môn học .,negative,thiet_bi_day_hoc
154,cung cấp thêm trang thiết bị phục vụ nhu cầu môn học .,neutral,de_xuat
155,đề nghị nâng cấp phòng lab khoa mạng .,negative,thiet_bi_day_hoc
155,đề nghị nâng cấp phòng lab khoa mạng .,neutral,de_xuat
156,"thầy giảng hay và tâm huyết , bài giảng có tính thực tiễn cao .",positive,ky_nang_giang_day
156,"thầy giảng hay và tâm huyết , bài giảng có tính thực tiễn cao .",positive,kinh_nghiem
157,đi dạy đúng giờ .,positive,hanh_vi
158,"thầy cung cấp nhiều kiến thức mới , thầy dạy tận tâm và nhiệt tình !",positive,hanh_vi
158,"thầy cung cấp nhiều kiến thức mới , thầy dạy tận tâm và nhiệt tình !",positive,kien_thuc
159,có tăng thêm nhiều ví dụ để minh họa cho lý thuyết vì có nhiều phần lý thuyết rất trừu tượng .,neutral,ky_nang_giang_day
159,có tăng thêm nhiều ví dụ để minh họa cho lý thuyết vì có nhiều phần lý thuyết rất trừu tượng .,neutral,de_xuat
160,các yêu cầu về đồ án môn học nên đươc đưa ra chính xác trước khi sinh viên bắt đầu thực hiện chia nhóm và làm đồ án .,negative,bai_tap
160,các yêu cầu về đồ án môn học nên đươc đưa ra chính xác trước khi sinh viên bắt đầu thực hiện chia nhóm và làm đồ án .,negative,de_xuat
161,"dạy dễ hiểu dễ tiếp thu , tập trung vài kiến thức trọng tâm .",positive,ky_nang_giang_day
161,"dạy dễ hiểu dễ tiếp thu , tập trung vài kiến thức trọng tâm .",positive,kien_thuc
162,"dạy chưa được kỹ lắm , điểm nên thoáng hơn .",negative,ky_nang_giang_day
162,"dạy chưa được kỹ lắm , điểm nên thoáng hơn .",negative,cham_diem
162,"dạy chưa được kỹ lắm , điểm nên thoáng hơn .",neutral,de_xuat
163,chưa chuẩn bị kỹ bài giảng để có thể trả lời các thắc mắc của sinh viên trên lớp .,negative,ky_nang_giang_day
164,cô khá tận tâm cho học sinh .,positive,hanh_vi
